location	variant	date	sequences
USA	BA.1.1.18	2022-03-14	115
USA	BA.1.1.18	2022-03-15	89
USA	BA.1.1.18	2022-03-16	91
USA	BA.1.1.18	2022-03-17	76
USA	BA.1.1.18	2022-03-18	69
USA	BA.1.1.18	2022-03-19	28
USA	BA.1.1.18	2022-03-20	42
USA	BA.1.1.18	2022-03-21	74
USA	BA.1.1.18	2022-03-22	48
USA	BA.1.1.18	2022-03-23	59
USA	BA.1.1.18	2022-03-24	44
USA	BA.1.1.18	2022-03-25	34
USA	BA.1.1.18	2022-03-26	28
USA	BA.1.1.18	2022-03-27	31
USA	BA.1.1.18	2022-03-28	31
USA	BA.1.1.18	2022-03-29	32
USA	BA.1.1.18	2022-03-30	37
USA	BA.1.1.18	2022-03-31	25
USA	BA.1.1.18	2022-04-01	26
USA	BA.1.1.18	2022-04-02	27
USA	BA.1.1.18	2022-04-03	19
USA	BA.1.1.18	2022-04-04	28
USA	BA.1.1.18	2022-04-05	18
USA	BA.1.1.18	2022-04-06	10
USA	BA.1.1.18	2022-04-07	16
USA	BA.1.1.18	2022-04-08	12
USA	BA.1.1.18	2022-04-09	11
USA	BA.1.1.18	2022-04-10	9
USA	BA.1.1.18	2022-04-11	19
USA	BA.1.1.18	2022-04-12	12
USA	BA.1.1.18	2022-04-13	4
USA	BA.1.1.18	2022-04-14	13
USA	BA.1.1.18	2022-04-15	10
USA	BA.1.1.18	2022-04-16	8
USA	BA.1.1.18	2022-04-17	3
USA	BA.1.1.18	2022-04-18	10
USA	BA.1.1.18	2022-04-19	9
USA	BA.1.1.18	2022-04-20	4
USA	BA.1.1.18	2022-04-21	5
USA	BA.1.1.18	2022-04-22	7
USA	BA.1.1.18	2022-04-23	2
USA	BA.1.1.18	2022-04-24	4
USA	BA.1.1.18	2022-04-25	11
USA	BA.1.1.18	2022-04-26	2
USA	BA.1.1.18	2022-04-27	4
USA	BA.1.1.18	2022-04-28	2
USA	BA.1.1.18	2022-04-29	1
USA	BA.1.1.18	2022-04-30	1
USA	BA.1.1.18	2022-05-01	1
USA	BA.1.1.18	2022-05-02	3
USA	BA.1.1.18	2022-05-04	1
USA	BA.1.1.18	2022-05-05	4
USA	BA.1.1.18	2022-05-06	2
USA	BA.1.1.18	2022-05-07	1
USA	BA.1.1.18	2022-05-08	2
USA	BA.1.1.18	2022-05-09	2
USA	BA.1.1.18	2022-05-10	2
USA	BA.1.1.18	2022-05-11	2
USA	BA.1.1.18	2022-05-12	1
USA	BA.1.1.18	2022-05-14	1
USA	BA.1.1.18	2022-05-16	1
USA	BA.1.1.18	2022-05-17	1
USA	BA.1.1.18	2022-05-23	1
USA	BA.1.1.18	2022-05-24	1
USA	BA.1.1.18	2022-05-31	8
USA	BA.1.1.18	2022-06-02	1
USA	BA.1.1.18	2022-06-03	1
USA	BA.1.1.18	2022-06-04	1
USA	BA.1.1.18	2022-06-09	1
USA	BA.1.1.18	2022-06-13	1
USA	BA.1.1.18	2022-06-16	1
USA	BA.1.1.18	2022-06-20	1
USA	BA.1.1.18	2022-06-22	1
USA	BA.1.1.18	2022-06-27	1
USA	BA.1.1.18	2022-07-28	1
USA	BA.1.1.18	2022-08-19	1
USA	BA.1.1.18	2022-09-14	1
USA	BA.1.1.18	2022-09-22	1
USA	BA.1.1.18	2022-09-27	1
USA	BA.1.1.18	2022-12-21	2
USA	BA.1.1.18	2022-12-31	1
USA	BA.1.1.2	2022-03-01	18
USA	BA.1.1.2	2022-03-02	14
USA	BA.1.1.2	2022-03-03	9
USA	BA.1.1.2	2022-03-04	4
USA	BA.1.1.2	2022-03-05	9
USA	BA.1.1.2	2022-03-06	8
USA	BA.1.1.2	2022-03-07	11
USA	BA.1.1.2	2022-03-08	6
USA	BA.1.1.2	2022-03-09	8
USA	BA.1.1.2	2022-03-10	7
USA	BA.1.1.2	2022-03-11	9
USA	BA.1.1.2	2022-03-12	3
USA	BA.1.1.2	2022-03-13	3
USA	BA.1.1.2	2022-03-14	6
USA	BA.1.1.2	2022-03-15	4
USA	BA.1.1.2	2022-03-16	6
USA	BA.1.1.2	2022-03-17	4
USA	BA.1.1.2	2022-03-18	3
USA	BA.1.1.2	2022-03-19	3
USA	BA.1.1.2	2022-03-20	1
USA	BA.1.1.2	2022-03-21	7
USA	BA.1.1.2	2022-03-22	1
USA	BA.1.1.2	2022-03-23	4
USA	BA.1.1.2	2022-03-24	2
USA	BA.1.1.2	2022-03-25	5
USA	BA.1.1.2	2022-03-26	1
USA	BA.1.1.2	2022-03-27	3
USA	BA.1.1.2	2022-03-28	1
USA	BA.1.1.2	2022-03-29	2
USA	BA.1.1.2	2022-03-31	2
USA	BA.1.1.2	2022-04-01	5
USA	BA.1.1.2	2022-04-02	3
USA	BA.1.1.2	2022-04-03	2
USA	BA.1.1.2	2022-04-04	1
USA	BA.1.1.2	2022-04-05	1
USA	BA.1.1.2	2022-04-06	2
USA	BA.1.1.2	2022-04-07	1
USA	BA.1.1.2	2022-04-09	1
USA	BA.1.1.2	2022-04-12	2
USA	BA.1.1.2	2022-04-13	1
USA	BA.1.1.2	2022-04-23	1
USA	BA.1.1.2	2022-04-24	1
USA	BA.1.15	2022-03-01	251
USA	BA.1.15	2022-03-02	204
USA	BA.1.15	2022-03-03	179
USA	BA.1.15	2022-03-04	177
USA	BA.1.15	2022-03-05	91
USA	BA.1.15	2022-03-06	86
USA	BA.1.15	2022-03-07	185
USA	BA.1.15	2022-03-08	127
USA	BA.1.15	2022-03-09	126
USA	BA.1.15	2022-03-10	106
USA	BA.1.15	2022-03-11	77
USA	BA.1.15	2022-03-12	44
USA	BA.1.15	2022-03-13	43
USA	BA.1.15	2022-03-14	103
USA	BA.1.15	2022-03-15	73
USA	BA.1.15	2022-03-16	71
USA	BA.1.15	2022-03-17	71
USA	BA.1.15	2022-03-18	62
USA	BA.1.15	2022-03-19	41
USA	BA.1.15	2022-03-20	27
USA	BA.1.15	2022-03-21	66
USA	BA.1.15	2022-03-22	40
USA	BA.1.15	2022-03-23	40
USA	BA.1.15	2022-03-24	36
USA	BA.1.15	2022-03-25	28
USA	BA.1.15	2022-03-26	28
USA	BA.1.15	2022-03-27	19
USA	BA.1.15	2022-03-28	44
USA	BA.1.15	2022-03-29	27
USA	BA.1.15	2022-03-30	27
USA	BA.1.15	2022-03-31	24
USA	BA.1.15	2022-04-01	23
USA	BA.1.15	2022-04-02	15
USA	BA.1.15	2022-04-03	11
USA	BA.1.15	2022-04-04	32
USA	BA.1.15	2022-04-05	10
USA	BA.1.15	2022-04-06	10
USA	BA.1.15	2022-04-07	18
USA	BA.1.15	2022-04-08	17
USA	BA.1.15	2022-04-09	7
USA	BA.1.15	2022-04-10	8
USA	BA.1.15	2022-04-11	18
USA	BA.1.15	2022-04-12	19
USA	BA.1.15	2022-04-13	13
USA	BA.1.15	2022-04-14	9
USA	BA.1.15	2022-04-15	11
USA	BA.1.15	2022-04-16	4
USA	BA.1.15	2022-04-17	4
USA	BA.1.15	2022-04-18	5
USA	BA.1.15	2022-04-19	5
USA	BA.1.15	2022-04-20	7
USA	BA.1.15	2022-04-21	8
USA	BA.1.15	2022-04-22	5
USA	BA.1.15	2022-04-24	5
USA	BA.1.15	2022-04-25	5
USA	BA.1.15	2022-04-26	6
USA	BA.1.15	2022-04-27	1
USA	BA.1.15	2022-04-28	5
USA	BA.1.15	2022-05-03	3
USA	BA.1.15	2022-05-04	2
USA	BA.1.15	2022-05-05	1
USA	BA.1.15	2022-05-06	1
USA	BA.1.15	2022-05-07	2
USA	BA.1.15	2022-05-09	3
USA	BA.1.15	2022-05-10	1
USA	BA.1.15	2022-05-11	1
USA	BA.1.15	2022-05-12	1
USA	BA.1.15	2022-05-17	1
USA	BA.1.15	2022-05-19	1
USA	BA.1.15	2022-05-20	1
USA	BA.1.15	2022-05-28	3
USA	BA.1.15	2022-05-31	4
USA	BA.1.15	2022-06-01	2
USA	BA.1.15	2022-06-03	1
USA	BA.1.15	2022-06-13	1
USA	BA.1.15	2022-06-17	2
USA	BA.1.15	2022-07-11	3
USA	BA.1.15	2022-07-12	1
USA	BA.1.15	2022-07-13	1
USA	BA.1.15	2022-07-14	2
USA	BA.1.15	2022-07-18	1
USA	BA.1.15	2022-07-22	1
USA	BA.1.15	2022-08-04	1
USA	BA.1.15	2022-08-05	1
USA	BA.1.15	2022-08-08	1
USA	BA.1.15	2022-09-01	1
USA	BA.1.15	2022-10-24	1
USA	BA.1.15	2022-11-02	1
USA	BA.1.15	2022-11-05	1
USA	BA.1.15	2022-12-21	1
USA	BA.1.15	2023-01-09	2
USA	BA.1.15	2023-01-10	1
USA	BA.1.15.2	2022-03-01	16
USA	BA.1.15.2	2022-03-02	13
USA	BA.1.15.2	2022-03-03	16
USA	BA.1.15.2	2022-03-04	8
USA	BA.1.15.2	2022-03-05	6
USA	BA.1.15.2	2022-03-06	3
USA	BA.1.15.2	2022-03-07	10
USA	BA.1.15.2	2022-03-08	11
USA	BA.1.15.2	2022-03-09	11
USA	BA.1.15.2	2022-03-10	13
USA	BA.1.15.2	2022-03-11	13
USA	BA.1.15.2	2022-03-12	5
USA	BA.1.15.2	2022-03-13	7
USA	BA.1.15.2	2022-03-14	8
USA	BA.1.15.2	2022-03-15	11
USA	BA.1.15.2	2022-03-16	4
USA	BA.1.15.2	2022-03-17	8
USA	BA.1.15.2	2022-03-18	5
USA	BA.1.15.2	2022-03-19	6
USA	BA.1.15.2	2022-03-20	7
USA	BA.1.15.2	2022-03-21	11
USA	BA.1.15.2	2022-03-22	13
USA	BA.1.15.2	2022-03-23	5
USA	BA.1.15.2	2022-03-24	7
USA	BA.1.15.2	2022-03-25	6
USA	BA.1.15.2	2022-03-26	4
USA	BA.1.15.2	2022-03-27	4
USA	BA.1.15.2	2022-03-28	2
USA	BA.1.15.2	2022-03-29	3
USA	BA.1.15.2	2022-03-30	3
USA	BA.1.15.2	2022-03-31	3
USA	BA.1.15.2	2022-04-01	1
USA	BA.1.15.2	2022-04-02	1
USA	BA.1.15.2	2022-04-03	1
USA	BA.1.15.2	2022-04-04	4
USA	BA.1.15.2	2022-04-05	6
USA	BA.1.15.2	2022-04-06	3
USA	BA.1.15.2	2022-04-07	3
USA	BA.1.15.2	2022-04-08	2
USA	BA.1.15.2	2022-04-09	1
USA	BA.1.15.2	2022-04-10	3
USA	BA.1.15.2	2022-04-11	5
USA	BA.1.15.2	2022-04-13	1
USA	BA.1.15.2	2022-04-14	3
USA	BA.1.15.2	2022-04-16	4
USA	BA.1.15.2	2022-04-17	1
USA	BA.1.15.2	2022-04-18	4
USA	BA.1.15.2	2022-04-19	1
USA	BA.1.15.2	2022-04-22	1
USA	BA.1.15.2	2022-04-28	2
USA	BA.1.15.2	2022-04-29	1
USA	BA.1.15.2	2022-05-15	1
USA	BA.1.17.2	2022-03-01	17
USA	BA.1.17.2	2022-03-02	18
USA	BA.1.17.2	2022-03-03	11
USA	BA.1.17.2	2022-03-04	9
USA	BA.1.17.2	2022-03-05	6
USA	BA.1.17.2	2022-03-06	12
USA	BA.1.17.2	2022-03-07	11
USA	BA.1.17.2	2022-03-08	13
USA	BA.1.17.2	2022-03-09	6
USA	BA.1.17.2	2022-03-10	8
USA	BA.1.17.2	2022-03-11	5
USA	BA.1.17.2	2022-03-12	10
USA	BA.1.17.2	2022-03-13	7
USA	BA.1.17.2	2022-03-14	10
USA	BA.1.17.2	2022-03-15	5
USA	BA.1.17.2	2022-03-16	10
USA	BA.1.17.2	2022-03-17	3
USA	BA.1.17.2	2022-03-18	5
USA	BA.1.17.2	2022-03-19	7
USA	BA.1.17.2	2022-03-20	2
USA	BA.1.17.2	2022-03-21	3
USA	BA.1.17.2	2022-03-22	8
USA	BA.1.17.2	2022-03-23	5
USA	BA.1.17.2	2022-03-24	5
USA	BA.1.17.2	2022-03-25	2
USA	BA.1.17.2	2022-03-26	2
USA	BA.1.17.2	2022-03-27	3
USA	BA.1.17.2	2022-03-28	6
USA	BA.1.17.2	2022-03-29	5
USA	BA.1.17.2	2022-03-30	2
USA	BA.1.17.2	2022-03-31	1
USA	BA.1.17.2	2022-04-01	4
USA	BA.1.17.2	2022-04-02	2
USA	BA.1.17.2	2022-04-04	4
USA	BA.1.17.2	2022-04-06	2
USA	BA.1.17.2	2022-04-07	3
USA	BA.1.17.2	2022-04-08	2
USA	BA.1.17.2	2022-04-09	1
USA	BA.1.17.2	2022-04-11	3
USA	BA.1.17.2	2022-04-12	1
USA	BA.1.17.2	2022-04-13	1
USA	BA.1.17.2	2022-04-15	1
USA	BA.1.17.2	2022-04-16	1
USA	BA.1.17.2	2022-04-19	2
USA	BA.1.17.2	2022-04-20	1
USA	BA.1.17.2	2022-04-25	1
USA	BA.1.17.2	2022-04-26	1
USA	BA.1.17.2	2022-04-27	2
USA	BA.1.17.2	2022-04-30	1
USA	BA.1.17.2	2022-05-02	1
USA	BA.1.17.2	2022-05-04	2
USA	BA.1.17.2	2022-05-05	1
USA	BA.1.17.2	2022-05-06	1
USA	BA.1.17.2	2022-05-09	3
USA	BA.1.17.2	2022-05-10	1
USA	BA.1.17.2	2022-05-16	2
USA	BA.1.17.2	2022-05-20	1
USA	BA.1.17.2	2022-05-29	1
USA	BA.1.17.2	2022-05-30	1
USA	BA.1.17.2	2022-06-06	1
USA	BA.1.17.2	2022-08-10	1
USA	BA.1.18	2022-03-01	30
USA	BA.1.18	2022-03-02	13
USA	BA.1.18	2022-03-03	11
USA	BA.1.18	2022-03-04	18
USA	BA.1.18	2022-03-05	11
USA	BA.1.18	2022-03-06	4
USA	BA.1.18	2022-03-07	25
USA	BA.1.18	2022-03-08	12
USA	BA.1.18	2022-03-09	9
USA	BA.1.18	2022-03-10	14
USA	BA.1.18	2022-03-11	9
USA	BA.1.18	2022-03-12	6
USA	BA.1.18	2022-03-13	8
USA	BA.1.18	2022-03-14	7
USA	BA.1.18	2022-03-15	13
USA	BA.1.18	2022-03-16	9
USA	BA.1.18	2022-03-17	8
USA	BA.1.18	2022-03-18	7
USA	BA.1.18	2022-03-19	6
USA	BA.1.18	2022-03-20	5
USA	BA.1.18	2022-03-21	17
USA	BA.1.18	2022-03-22	7
USA	BA.1.18	2022-03-23	1
USA	BA.1.18	2022-03-24	4
USA	BA.1.18	2022-03-25	1
USA	BA.1.18	2022-03-26	2
USA	BA.1.18	2022-03-27	6
USA	BA.1.18	2022-03-28	6
USA	BA.1.18	2022-03-30	3
USA	BA.1.18	2022-03-31	1
USA	BA.1.18	2022-04-01	6
USA	BA.1.18	2022-04-02	4
USA	BA.1.18	2022-04-03	3
USA	BA.1.18	2022-04-04	4
USA	BA.1.18	2022-04-05	1
USA	BA.1.18	2022-04-06	5
USA	BA.1.18	2022-04-07	2
USA	BA.1.18	2022-04-08	4
USA	BA.1.18	2022-04-10	2
USA	BA.1.18	2022-04-11	2
USA	BA.1.18	2022-04-13	1
USA	BA.1.18	2022-04-14	1
USA	BA.1.18	2022-04-16	3
USA	BA.1.18	2022-04-18	1
USA	BA.1.18	2022-04-20	1
USA	BA.1.18	2022-04-21	1
USA	BA.1.18	2022-04-22	1
USA	BA.1.18	2022-04-27	1
USA	BA.1.18	2022-04-28	1
USA	BA.1.18	2022-05-08	1
USA	BA.1.18	2022-05-09	1
USA	BA.1.18	2022-05-14	1
USA	BA.1.18	2022-05-16	4
USA	BA.1.18	2022-05-21	1
USA	BA.1.18	2022-05-31	1
USA	BA.1.18	2022-06-17	1
USA	BA.1.18	2022-07-20	1
USA	BA.1.18	2022-08-05	1
USA	BA.1.20	2022-03-01	66
USA	BA.1.20	2022-03-02	58
USA	BA.1.20	2022-03-03	45
USA	BA.1.20	2022-03-04	34
USA	BA.1.20	2022-03-05	15
USA	BA.1.20	2022-03-06	22
USA	BA.1.20	2022-03-07	49
USA	BA.1.20	2022-03-08	34
USA	BA.1.20	2022-03-09	32
USA	BA.1.20	2022-03-10	33
USA	BA.1.20	2022-03-11	15
USA	BA.1.20	2022-03-12	14
USA	BA.1.20	2022-03-13	11
USA	BA.1.20	2022-03-14	29
USA	BA.1.20	2022-03-15	24
USA	BA.1.20	2022-03-16	23
USA	BA.1.20	2022-03-17	16
USA	BA.1.20	2022-03-18	17
USA	BA.1.20	2022-03-19	12
USA	BA.1.20	2022-03-20	10
USA	BA.1.20	2022-03-21	22
USA	BA.1.20	2022-03-22	12
USA	BA.1.20	2022-03-23	13
USA	BA.1.20	2022-03-24	9
USA	BA.1.20	2022-03-25	4
USA	BA.1.20	2022-03-26	9
USA	BA.1.20	2022-03-27	4
USA	BA.1.20	2022-03-28	9
USA	BA.1.20	2022-03-29	9
USA	BA.1.20	2022-03-30	7
USA	BA.1.20	2022-03-31	4
USA	BA.1.20	2022-04-01	7
USA	BA.1.20	2022-04-02	4
USA	BA.1.20	2022-04-03	3
USA	BA.1.20	2022-04-04	4
USA	BA.1.20	2022-04-05	8
USA	BA.1.20	2022-04-06	7
USA	BA.1.20	2022-04-07	3
USA	BA.1.20	2022-04-08	4
USA	BA.1.20	2022-04-09	4
USA	BA.1.20	2022-04-10	1
USA	BA.1.20	2022-04-11	2
USA	BA.1.20	2022-04-13	5
USA	BA.1.20	2022-04-14	1
USA	BA.1.20	2022-04-15	1
USA	BA.1.20	2022-04-16	2
USA	BA.1.20	2022-04-18	6
USA	BA.1.20	2022-04-21	1
USA	BA.1.20	2022-04-22	1
USA	BA.1.20	2022-04-23	1
USA	BA.1.20	2022-04-24	2
USA	BA.1.20	2022-04-25	2
USA	BA.1.20	2022-04-26	1
USA	BA.1.20	2022-04-27	1
USA	BA.1.20	2022-04-28	1
USA	BA.1.20	2022-04-29	2
USA	BA.1.20	2022-05-01	1
USA	BA.1.20	2022-05-02	2
USA	BA.1.20	2022-05-03	1
USA	BA.1.20	2022-05-04	2
USA	BA.1.20	2022-05-06	1
USA	BA.1.20	2022-05-09	1
USA	BA.1.20	2022-05-10	1
USA	BA.1.20	2022-05-12	1
USA	BA.1.20	2022-05-14	1
USA	BA.1.20	2022-05-27	1
USA	BA.1.20	2022-06-02	1
USA	BA.1.20	2022-06-07	1
USA	BA.1.20	2022-06-10	1
USA	BA.1.20	2022-06-14	1
USA	BA.1.20	2022-06-15	1
USA	BA.1.20	2022-07-11	1
USA	BA.1.20	2022-07-21	1
USA	BA.1.20	2022-08-04	1
USA	BA.1.20	2022-08-11	1
USA	BA.1.20	2022-08-18	1
USA	BA.1.20	2022-08-29	1
USA	BA.1.20	2022-09-08	1
USA	BA.1.20	2022-09-15	1
USA	BA.1.20	2022-09-29	1
USA	BA.1.20	2022-10-03	1
USA	BA.1.20	2022-10-10	1
USA	BA.1.20	2022-10-24	1
USA	BA.1.20	2022-11-07	1
USA	BA.1.20	2022-12-22	1
USA	BA.1.20	2023-01-09	1
USA	BA.1.20	2023-01-25	1
USA	BA.2	2022-03-01	314
USA	BA.2	2022-03-02	314
USA	BA.2	2022-03-03	245
USA	BA.2	2022-03-04	280
USA	BA.2	2022-03-05	205
USA	BA.2	2022-03-06	244
USA	BA.2	2022-03-07	522
USA	BA.2	2022-03-08	460
USA	BA.2	2022-03-09	443
USA	BA.2	2022-03-10	467
USA	BA.2	2022-03-11	459
USA	BA.2	2022-03-12	281
USA	BA.2	2022-03-13	386
USA	BA.2	2022-03-14	770
USA	BA.2	2022-03-15	711
USA	BA.2	2022-03-16	716
USA	BA.2	2022-03-17	750
USA	BA.2	2022-03-18	688
USA	BA.2	2022-03-19	615
USA	BA.2	2022-03-20	651
USA	BA.2	2022-03-21	1291
USA	BA.2	2022-03-22	1205
USA	BA.2	2022-03-23	1262
USA	BA.2	2022-03-24	1160
USA	BA.2	2022-03-25	1122
USA	BA.2	2022-03-26	925
USA	BA.2	2022-03-27	977
USA	BA.2	2022-03-28	1650
USA	BA.2	2022-03-29	1507
USA	BA.2	2022-03-30	1663
USA	BA.2	2022-03-31	1485
USA	BA.2	2022-04-01	1560
USA	BA.2	2022-04-02	1149
USA	BA.2	2022-04-03	1084
USA	BA.2	2022-04-04	2470
USA	BA.2	2022-04-05	2161
USA	BA.2	2022-04-06	2160
USA	BA.2	2022-04-07	2199
USA	BA.2	2022-04-08	2296
USA	BA.2	2022-04-09	1591
USA	BA.2	2022-04-10	1628
USA	BA.2	2022-04-11	3058
USA	BA.2	2022-04-12	2381
USA	BA.2	2022-04-13	2228
USA	BA.2	2022-04-14	2291
USA	BA.2	2022-04-15	2294
USA	BA.2	2022-04-16	1740
USA	BA.2	2022-04-17	930
USA	BA.2	2022-04-18	2822
USA	BA.2	2022-04-19	2501
USA	BA.2	2022-04-20	2402
USA	BA.2	2022-04-21	2290
USA	BA.2	2022-04-22	2320
USA	BA.2	2022-04-23	1623
USA	BA.2	2022-04-24	1665
USA	BA.2	2022-04-25	2876
USA	BA.2	2022-04-26	2407
USA	BA.2	2022-04-27	1998
USA	BA.2	2022-04-28	1607
USA	BA.2	2022-04-29	1777
USA	BA.2	2022-04-30	1402
USA	BA.2	2022-05-01	1206
USA	BA.2	2022-05-02	2366
USA	BA.2	2022-05-03	2148
USA	BA.2	2022-05-04	1922
USA	BA.2	2022-05-05	2044
USA	BA.2	2022-05-06	1871
USA	BA.2	2022-05-07	1376
USA	BA.2	2022-05-08	1188
USA	BA.2	2022-05-09	2590
USA	BA.2	2022-05-10	2019
USA	BA.2	2022-05-11	1878
USA	BA.2	2022-05-12	1661
USA	BA.2	2022-05-13	1520
USA	BA.2	2022-05-14	1209
USA	BA.2	2022-05-15	979
USA	BA.2	2022-05-16	1995
USA	BA.2	2022-05-17	1562
USA	BA.2	2022-05-18	1553
USA	BA.2	2022-05-19	1249
USA	BA.2	2022-05-20	1193
USA	BA.2	2022-05-21	883
USA	BA.2	2022-05-22	859
USA	BA.2	2022-05-23	1438
USA	BA.2	2022-05-24	1309
USA	BA.2	2022-05-25	1167
USA	BA.2	2022-05-26	951
USA	BA.2	2022-05-27	934
USA	BA.2	2022-05-28	587
USA	BA.2	2022-05-29	622
USA	BA.2	2022-05-30	289
USA	BA.2	2022-05-31	1283
USA	BA.2	2022-06-01	770
USA	BA.2	2022-06-02	745
USA	BA.2	2022-06-03	668
USA	BA.2	2022-06-04	394
USA	BA.2	2022-06-05	373
USA	BA.2	2022-06-06	758
USA	BA.2	2022-06-07	619
USA	BA.2	2022-06-08	518
USA	BA.2	2022-06-09	463
USA	BA.2	2022-06-10	400
USA	BA.2	2022-06-11	263
USA	BA.2	2022-06-12	256
USA	BA.2	2022-06-13	408
USA	BA.2	2022-06-14	322
USA	BA.2	2022-06-15	348
USA	BA.2	2022-06-16	324
USA	BA.2	2022-06-17	253
USA	BA.2	2022-06-18	171
USA	BA.2	2022-06-19	109
USA	BA.2	2022-06-20	225
USA	BA.2	2022-06-21	212
USA	BA.2	2022-06-22	182
USA	BA.2	2022-06-23	166
USA	BA.2	2022-06-24	146
USA	BA.2	2022-06-25	101
USA	BA.2	2022-06-26	76
USA	BA.2	2022-06-27	172
USA	BA.2	2022-06-28	132
USA	BA.2	2022-06-29	93
USA	BA.2	2022-06-30	93
USA	BA.2	2022-07-01	105
USA	BA.2	2022-07-02	65
USA	BA.2	2022-07-03	43
USA	BA.2	2022-07-04	25
USA	BA.2	2022-07-05	108
USA	BA.2	2022-07-06	67
USA	BA.2	2022-07-07	64
USA	BA.2	2022-07-08	72
USA	BA.2	2022-07-09	30
USA	BA.2	2022-07-10	29
USA	BA.2	2022-07-11	58
USA	BA.2	2022-07-12	43
USA	BA.2	2022-07-13	37
USA	BA.2	2022-07-14	33
USA	BA.2	2022-07-15	32
USA	BA.2	2022-07-16	24
USA	BA.2	2022-07-17	20
USA	BA.2	2022-07-18	28
USA	BA.2	2022-07-19	17
USA	BA.2	2022-07-20	19
USA	BA.2	2022-07-21	10
USA	BA.2	2022-07-22	20
USA	BA.2	2022-07-23	10
USA	BA.2	2022-07-24	11
USA	BA.2	2022-07-25	19
USA	BA.2	2022-07-26	13
USA	BA.2	2022-07-27	9
USA	BA.2	2022-07-28	10
USA	BA.2	2022-07-29	10
USA	BA.2	2022-07-30	9
USA	BA.2	2022-07-31	7
USA	BA.2	2022-08-01	13
USA	BA.2	2022-08-02	9
USA	BA.2	2022-08-03	5
USA	BA.2	2022-08-04	8
USA	BA.2	2022-08-05	4
USA	BA.2	2022-08-06	1
USA	BA.2	2022-08-07	2
USA	BA.2	2022-08-08	5
USA	BA.2	2022-08-09	3
USA	BA.2	2022-08-10	3
USA	BA.2	2022-08-11	3
USA	BA.2	2022-08-12	3
USA	BA.2	2022-08-13	1
USA	BA.2	2022-08-14	3
USA	BA.2	2022-08-15	3
USA	BA.2	2022-08-16	2
USA	BA.2	2022-08-17	3
USA	BA.2	2022-08-18	2
USA	BA.2	2022-08-19	2
USA	BA.2	2022-08-20	1
USA	BA.2	2022-08-23	3
USA	BA.2	2022-08-24	2
USA	BA.2	2022-08-25	1
USA	BA.2	2022-08-26	1
USA	BA.2	2022-08-27	1
USA	BA.2	2022-08-28	1
USA	BA.2	2022-09-01	1
USA	BA.2	2022-09-02	1
USA	BA.2	2022-09-05	3
USA	BA.2	2022-09-06	3
USA	BA.2	2022-09-07	1
USA	BA.2	2022-09-12	1
USA	BA.2	2022-09-13	1
USA	BA.2	2022-09-14	1
USA	BA.2	2022-09-15	1
USA	BA.2	2022-09-22	1
USA	BA.2	2022-09-23	3
USA	BA.2	2022-09-24	1
USA	BA.2	2022-09-25	1
USA	BA.2	2022-09-26	2
USA	BA.2	2022-09-27	1
USA	BA.2	2022-09-28	3
USA	BA.2	2022-09-30	1
USA	BA.2	2022-10-01	3
USA	BA.2	2022-10-03	1
USA	BA.2	2022-10-04	1
USA	BA.2	2022-10-06	1
USA	BA.2	2022-10-09	2
USA	BA.2	2022-10-13	1
USA	BA.2	2022-10-17	2
USA	BA.2	2022-10-30	1
USA	BA.2	2022-10-31	1
USA	BA.2	2022-11-06	1
USA	BA.2	2022-11-10	1
USA	BA.2	2022-11-15	1
USA	BA.2	2022-11-16	2
USA	BA.2	2022-11-18	1
USA	BA.2	2022-11-29	1
USA	BA.2	2022-11-30	1
USA	BA.2	2022-12-04	1
USA	BA.2	2022-12-14	1
USA	BA.2	2022-12-16	1
USA	BA.2	2022-12-27	1
USA	BA.2	2023-01-06	1
USA	BA.2.1	2022-03-01	1
USA	BA.2.1	2022-03-02	2
USA	BA.2.1	2022-03-03	1
USA	BA.2.1	2022-03-04	1
USA	BA.2.1	2022-03-06	2
USA	BA.2.1	2022-03-07	3
USA	BA.2.1	2022-03-08	1
USA	BA.2.1	2022-03-10	2
USA	BA.2.1	2022-03-11	2
USA	BA.2.1	2022-03-12	2
USA	BA.2.1	2022-03-13	2
USA	BA.2.1	2022-03-14	7
USA	BA.2.1	2022-03-15	3
USA	BA.2.1	2022-03-16	3
USA	BA.2.1	2022-03-17	2
USA	BA.2.1	2022-03-18	7
USA	BA.2.1	2022-03-19	4
USA	BA.2.1	2022-03-20	3
USA	BA.2.1	2022-03-21	12
USA	BA.2.1	2022-03-22	4
USA	BA.2.1	2022-03-23	7
USA	BA.2.1	2022-03-24	3
USA	BA.2.1	2022-03-25	2
USA	BA.2.1	2022-03-26	6
USA	BA.2.1	2022-03-27	11
USA	BA.2.1	2022-03-28	10
USA	BA.2.1	2022-03-29	4
USA	BA.2.1	2022-03-30	8
USA	BA.2.1	2022-03-31	5
USA	BA.2.1	2022-04-01	5
USA	BA.2.1	2022-04-02	5
USA	BA.2.1	2022-04-03	9
USA	BA.2.1	2022-04-04	16
USA	BA.2.1	2022-04-05	17
USA	BA.2.1	2022-04-06	7
USA	BA.2.1	2022-04-07	14
USA	BA.2.1	2022-04-08	22
USA	BA.2.1	2022-04-09	11
USA	BA.2.1	2022-04-10	15
USA	BA.2.1	2022-04-11	14
USA	BA.2.1	2022-04-12	15
